num_interests,reach
1,4724.6401198678
2,145.23686744033
3,186.30034878523
4,12.020027415665
5,34.889043994904
6,32.54746078541
7,35.066435597176
8,34.681090131352
9,19.476259509559
10,32.307976639862
11,107.14249354136
13,211.55854457151
14,269.35360109011
15,266.66006498254
16,277.77090076242
17,570.95263942762
18,570.95263942762
19,1066.7257486161
20,1106.9447654079
21,1106.9447654079
22,685.29379194338
23,726.8197101922
24,726.81971019221
1,3179.1376763401
2,2264.5206244448
3,2253.3690126678
4,1233.1479754483
5,872.02539128873
6,981.08768482009
7,887.48978710018
