num_interests,reach
13,948.90441897915
23,252.37707672849
24,252.37707671358
1,26910.659751893
2,17788.014912885
3,15745.134987595
4,14035.90706877
7,3331.3886989591
8,1367.285918953
9,104.2831770136
10,104.2831770136
11,365.39351804288
12,123.23584143922
13,123.23584141385
14,222.00491995411
15,16.518171200207
16,815.81802728878
17,857.92220330305
18,881.7839085563
19,797.99412950961
20,797.88875929735
21,1138.0205104023
22,1027.6998351985
24,697.57198215879
1,143494.08416478
2,37062.455759892
3,38191.800277894
4,15367.393484528
5,14497.534856292
6,13585.175831358
7,13585.175831358
8,1663.5582287702
9,1820.686007139
10,58.501318497785
11,58.50131849803
12,5.3749728986159
14,5.3354510365028
15,20.733049678231
16,550.30200457146
17,405.03594545727
18,186.75134049294
19,186.75134049294
20,325.32595853251
21,778.46077246968
22,838.5603679639
23,624.78037265459
24,574.17027743596
1,42033.420123763
2,42033.420123763
3,27825.43923938
4,23574.255941714
5,11362.841365467
6,11362.841365467
7,35.253500862151
8,35.253500862151
9,1154.2873836329
10,1154.2873836329
15,32.220252740227
1,34539.220309767
2,43539.329829577
3,47821.66148221
4,52941.813600543
5,26727.663672453
6,2479.0929774164
7,2231.5291299965
8,1844.6705171648
9,2419.8317888177
10,1844.6705171564
12,19.696397065295
13,17.96864278427
14,12.094278207814
15,202.81565605511
17,62.628678676155
18,77.659561558432
19,77.659561558432
20,183.07029198975
21,244.5755784509
22,169.98165023171
23,312.07541073774
24,336.34690057277
1,143494.08416478
2,38283.109271825
3,33494.011438028
4,34884.7009667
5,31635.694480516
6,31635.694480516
7,29742.793670377
8,29742.793670377
9,838.29515167157
12,1269.5407090621
13,2054.0566156034
14,2416.4385523069
15,13.371713951984
16,11.662340110694
17,13.994807993047
24,197.30772602632
1,8729.9452656571
2,14433.64454143
3,1304.3062903921
4,2119.7733004967
5,3672.3566031792
6,3672.3566031681
7,3835.4239010125
8,3705.0510552461
9,3391.8472930568
10,3391.8472930568
12,416.09193427556
13,416.09193422007
15,42.197670867862
16,1534.6819070648
17,1157.5358470714
18,1012.3755337312
19,331.78308818436
20,384.34173923434
21,288.25630433115
22,384.3417390721
23,354.02546493185
24,6.0471382249531
1,143494.08416478
2,38283.109271825
3,37029.655159255
4,25786.589573129
5,27469.913448802
6,25750.064657277
7,24767.382519593
8,26539.572423169
9,26539.572423169
10,31494.709137781
11,34932.821512625
12,16657.211014918
13,13134.992120068
14,18351.464084476
15,17621.560650283
16,6056.3339480848
17,1813.9451132532
18,1813.9451132532
19,2379.2911519908
20,831.85152673202
21,572.85539590065
22,1508.1661069229
23,1283.2826008377
24,1416.0688282701
1,160829.25368635
2,8065.7179729184
3,72796.624074472
4,72796.624074472
5,22079.535423828
6,24352.000780033
7,38016.329031385
8,15778.342668165
9,10109.323039035
10,10109.323039035
11,42.37317247166
12,42.37317247166
13,42.114009328432
14,42.114009328432
15,42.114009328432
16,638.03023891169
17,638.03023891169
18,638.03023891169
19,580.77852132816
20,199.83274283329
21,199.83274283329
1,62238.435206012
2,59333.67752427
3,41504.387073988
4,41765.62786908
5,50329.569704823
6,12155.704365691
7,10237.230662738
8,10237.230662738
9,10237.230662738
15,1631.9834686726
16,1584.7707679647
17,1049.2136719324
18,137.8603037138
19,127.57200621039
20,127.57200621039
21,16.127241643684
1,143494.08416478
2,37062.455759892
3,38191.800277894
4,26015.074907279
5,34952.771449294
6,34952.771449294
7,26728.909235902
8,32946.285466218
9,13733.294477809
10,622.20385590354
11,34.406606762143
12,874.82658856795
13,874.82658847674
14,2052.4120125429
15,774.46171392525
16,846.73154036519
17,855.8905842436
18,811.77435152365
19,684.8068307909
20,821.10195213734
21,821.10195213734
22,821.10195213734
23,821.10195213734
24,743.54678245113
1,143494.08416478
2,96240.929404944
3,96240.929404944
4,85906.019668223
5,76326.326905777
6,82944.467707967
7,44215.635632406
8,7450.1993226675
10,14.14882635882
11,14.14882635882
12,1017.4531926263
13,1013.539911111
20,592.25327433288
21,625.45329917222
